a,b,label
-19.345402737862265,14.177887771759032,1
11.363207000573905,5.113427973905239,1
-0.7037788195744934,16.817142410389966,0
-18.363325864976918,16.931460616768522,1
-17.300508799288476,12.944684866102437,1
-16.211613097927906,-9.366927076593985,0
-5.663754923789772,17.52690622348655,0
12.632543726872608,2.055325607996002,1
6.735919670230757,4.369132502822782,1
-12.092938849043671,-15.020717776560765,0
-3.3933436013171043,20.74105231353829,0
-3.0058096276766193,16.874788517350346,0
-5.911425150239543,19.741369845043586,0
11.642893105294496,8.633647473506713,1
13.088030851602216,7.1982571986055905,1
-14.535005946027479,-11.148074778808635,0
-20.08448281120478,15.097559194964605,1
-12.577765711281888,-14.20044664906155,0
-3.0223750263861957,12.236061500009264,0
6.883824814021679,5.7204989207740375,1
-8.011453756285658,16.728524387582848,0
-19.405226037153092,16.91828700198036,1
-9.687507311938955,-12.822263030254957,0
8.379731956464575,6.46063780160661,1
9.837925389146573,4.529466721245409,1
-14.645827882575603,16.940020148463482,1
-14.771632504473212,-14.119248336296854,0
-3.357723613017009,16.31640460457891,0
-3.7868529465632172,20.436341130734277,0
-12.615916175988641,14.191260713465738,1
-20.897181750855623,16.153425730462505,1
-7.077138262469644,15.323231684709574,0
10.650937165053035,3.6630421958612103,1
-15.24376073871786,14.958069038524528,1
9.991095569582662,4.329494160269643,1
7.5232311668092695,4.14611327669989,1
9.979357721592018,1.9382301741974435,1
10.186775097565137,1.981751299372105,1
-4.2851987539118035,16.148812683741934,0
10.361574709578182,5.69867770226393,1
-18.358841377555237,16.690972141117413,1
-14.242115511752527,-10.826654072753941,0
-16.805562875287293,14.980016376151701,1
-15.571560891802523,10.961172018502054,1
-18.563514349742093,14.106505095648188,1
-15.01659487636426,-18.996485583936455,0
-6.241430852089397,15.215250062700198,0
-15.066180173752155,-14.533302418347413,0
-20.37923631866889,14.046788257341007,1
9.368475267487417,0.45492450216215996,1
8.16866411348247,4.355117431087417,1
-17.500708419013684,13.766496557295799,1
-16.3661882562445,15.161040722169068,1
-19.282877181178648,13.183331214165634,1
-6.455283688610372,17.60167795297295,0
7.588411463467977,3.918141436068121,1
10.434484722669525,3.6890204751773523,1
-16.487466369939256,-14.823974687130551,0
-13.885802302096373,-15.079716469059825,0
-3.3926710084275804,19.287829940243867,0
10.665295736153924,6.158005500470889,1
-11.715983954647324,-10.887483118064385,0
7.095474485598737,3.438987212796702,1
-13.643526287449028,-14.291404453076716,0
-11.851084177989284,-11.32325875680852,0
-13.067019724707094,-12.776190625418096,0
8.879052516867874,4.41002355215116,1
-21.077910012574776,13.177559404051987,1
-14.476459819631064,17.703708957969898,1
7.586055740205474,6.445577178474798,1
-12.84460582012901,-9.563776237458399,0
-5.9185261890639875,19.27427212109164,0
10.136391057206678,4.100652360316897,1
-19.923045615022776,18.738354926351715,1
-14.860428516303953,-12.740840724102581,0
-13.213232947313768,-17.90949926164463,0
-16.611290616543442,-12.972472750222407,0
-16.351583446474795,13.001334027960542,1
-20.652378920253266,12.396673627535083,1
-15.622534659525986,13.351301251704363,1
-7.487092989865344,16.843643738090854,0
-5.891923720581936,14.815418054919284,0
12.181612769014627,7.560732655157235,1
-18.280849595321232,17.82184703582848,1
-16.55926494742838,13.837768790915513,1
-18.473546063250755,13.753759737368194,1
-13.608101636962465,-11.662490902801169,0
-12.371407915920024,-12.32704050703259,0
-15.527252095795422,-13.495224899560602,0
8.876774604561167,3.933296737422548,1
9.088829178278056,0.39384670094856045,1
-6.263693969574405,18.41778716687113,0
-15.71785484286781,-13.433498476720292,0
8.59856025863648,4.946625434109231,1
9.05279638069192,4.389456315129885,1
-15.458696225257933,-14.726187038697574,0
-4.498629657608653,19.592217999951263,0
9.742649517507347,5.239318443333005,1
-20.741851982467544,15.185658210122083,1
-19.27153174741222,16.79610541145727,1
-8.690805992312093,19.04455491022173,0
6.750760858546272,0.3601264628123104,1
-1.7909727079882063,18.935640859424602,0
-11.177737534057684,-8.584401239490525,0
9.670721135562784,3.748648965402852,1
-15.28243011237498,-14.372247095266712,0
-21.813406944134087,14.825836388860633,1
-12.808077510445376,-17.254010569243004,0
-17.436291628846682,-11.963984538307198,0
8.289826711720057,2.9511943712630364,1
-14.03627887151699,-14.607999271196599,0
-14.974391965861653,-10.623854327497241,0
10.963725063360457,3.207924966986572,1
-18.05111015628578,16.712360864241433,1
-17.14914434362687,13.529446686872724,1
-9.935243444197145,-11.432098881380018,0
-9.825420457286032,-13.838507240488576,0
9.66102885498625,5.828960529416431,1
-15.687952473641174,16.451588630884313,1
8.311409769958729,2.013846728374956,1
-14.553485045438245,-13.843162742550188,0
-17.953326077304776,13.892199028736748,1
-12.665757702558233,13.743763652643512,1
-12.386118888796188,-12.278071625187321,0
-4.596360311700264,17.835146032655857,0
-13.9731973220195,-9.875727997039295,0
-12.534589954297516,-15.717395966529201,0
-6.6547930129501145,18.021823341574738,0
10.206170256654449,1.2120637549609725,1
-18.138227817477464,13.053072493369651,1
10.254368146546192,6.0901990983050585,1
-14.510254462453682,-12.36129069276049,0
-3.7535797679944585,19.9736811556501,0
-16.041721259875274,12.820128671732961,1
-17.614528660474157,14.323511268666069,1
11.4614810136636,3.0204603438309476,1
-15.363653198372898,-16.054538208575316,0
-13.594370849032856,-14.49885672686827,0
-3.6542911146802606,21.0030645670685,0
8.230432858322597,4.933649063167766,1
-15.54996312962094,-11.63451180048546,0
7.97196089580505,4.000966127584341,1
-13.802967877186788,-12.34575643894334,0
8.55352435014507,-0.06857435360855568,1
-1.728459819102933,17.530500177283887,0
-3.709663933397385,17.91740291457573,0
-2.179189237078226,16.827725124919233,0
-6.221130534007928,18.668136124681716,0
-17.34617541314217,14.672089559656978,1
6.88618037960358,5.733734746659685,1
-3.988324711688181,19.05614415822106,0
-17.746538514189286,12.832392712252876,1
-16.465846503746526,15.59232535697743,1
-11.360655236459369,-13.82477297475713,0
-15.560734085594436,14.810734500056483,1
9.000963271129734,5.425645671330807,1
-3.1912259936390015,16.422214355035955,0
-7.506121716888071,16.64276186080483,0
-5.479196674517035,16.180105967860033,0
-2.2379801480708736,19.14419286910037,0
9.150380462391166,4.092087563912495,1
-6.110884142610466,18.812180267201736,0
9.541137721384967,3.6632878611475674,1
-14.880966899209024,17.029391920877597,1
11.871883796018995,1.7320257342765606,1
-3.2761458392421154,17.37652519206096,0
-12.647210188617958,-14.942788764155683,0
-19.65170143812601,16.129685464813235,1
-18.484969832230625,14.65063557675362,1
-16.60796108636445,11.110214979721261,1
-17.062577038768378,14.544574159933024,1
-18.0626182487934,11.082815667027749,1
-4.4650136474454625,19.68293875446869,0
-12.857329112749586,-11.746759044097765,0
-19.196259777247572,13.227014945214302,1
-17.558594944020303,-14.016746147519555,0
-17.24121911109769,12.997745150416032,1
-19.526824754229292,13.74664204766572,1
-4.441007987545786,18.549215933939085,0
-12.75425499004396,-15.54171691365642,0
-16.857284825778923,13.45305865415554,1
-11.217123730288474,-15.720343790233121,0
-16.759877493357884,12.437496483714373,1
-14.176591124743473,-14.385556078016608,0
-17.022666486731826,12.976796823052936,1
-21.989546267282087,13.904531089656619,1
-10.611785949192328,-12.846843165091094,0
-3.068155779269998,17.734457493392366,0
-14.22910292534449,-15.547249371590453,0
-13.93342383458884,-10.000470087709877,0
-6.265933167497111,21.856634964130215,0
8.934154197663274,5.490179677554814,1
10.251830251291477,0.851731390004733,1
12.298019699265303,5.15755183314409,1
-17.393463939792255,15.597563040432028,1
-2.1244394773980346,18.42168180941979,0
-3.367562548129441,19.65559152839792,0
-5.633951716011502,18.466872911724522,0
-17.903780642852922,14.535341465691785,1
-6.316950336237515,15.58069172287213,0
-19.63854896729876,13.105418569769228,1
10.670562621556801,1.6643223483759875,1
10.131444989715861,4.782750879657408,1
10.688770752105649,5.524452742632501,1
9.730285906951302,5.331784878115183,1
8.36044412791021,1.78665447231849,1
-7.125760084398209,15.892966413238257,0
-2.9547061671682306,15.0574515103227,0
11.2946456188466,1.436494031876879,1
-11.402748687206536,-12.94394736099518,0
11.065665412673741,7.605579771313638,1
-14.213466397864392,-14.04373429460697,0
-16.14300379068504,-9.873161424307499,0
-4.250264348226886,17.963182760208458,0
-10.896950146779059,-14.280291686912783,0
-14.02761480365639,-12.721501695276118,0
8.868038810695522,2.453182674800986,1
5.691972676720422,1.2354443616568855,1
-17.636664540859183,13.847392362424353,1
-19.369651119009834,15.862940965008914,1
-4.098450960227267,16.673141516892432,0
-14.7423782603404,-16.585670704353006,0
-3.117780062158349,21.449799001560493,0
-13.390636254146333,-14.600274641140219,0
-5.9682858684274125,16.721913791249218,0
-12.865290948282837,-15.037390836841954,0
-4.9502283095870485,16.488625794279358,0
6.698634828563765,3.659821537153079,1
8.085809099014055,-0.834269367057412,1
-4.688873563632467,18.13034766010868,0
12.149932470900673,3.251734789965778,1
7.647323183372273,4.102625493820759,1
10.984694959322104,1.4879721722806316,1
10.979916337291309,4.781700872360266,1
-15.933543580695737,15.301386936752987,1
-14.434884570685346,-15.015060655404639,0
-9.853039985757391,-12.386305922354538,0
7.290900628856618,4.445435747077618,1
-3.9830772051672545,16.57708463008971,0
14.133190645147248,4.812259018602856,1
-19.839482274750594,15.318740360437545,1
-4.341402431116672,17.19799642859504,0
-11.424234736329648,-15.208148647487468,0
8.36022844079525,5.033121023625084,1
-6.209717834192484,20.777448442738276,0
9.871006649950393,0.9130542690398817,1
9.438953397208275,5.054454910113279,1
-16.43993438075269,17.558246789512,1
-8.620510714410978,16.9432246569286,0
-3.530011303105627,17.666123909960437,0
-15.324451577139719,-12.346154467330324,0
-14.335066536038381,-13.27014185792108,0
-13.35756419607112,-13.55863704126228,0
9.212532543048777,4.855821192163733,1
-5.6489337353861915,19.546510697383177,0
-17.829133547913216,17.640806378699118,1
-13.46839994749102,-15.167639985214759,0
-17.549888727996585,13.190265204513986,1
-19.48196423324766,20.04370350287158,1
-18.54693300919609,12.017288502188583,1
-14.277131975459321,-14.135937988569331,0
-17.243277318276675,15.238376933961405,1
-19.086876553603943,11.94783531957355,1
9.77837486373966,6.036516316050971,1
7.820552732841383,4.66917400242767,1
-11.67734603470696,-16.290736004722323,0
-13.886401460674783,-16.66207496877434,0
-13.086698603807415,-15.234277908857287,0
12.186308624541292,3.7898780497644284,1
-14.808989835952332,11.892454852453206,1
-16.158692122351795,15.54320251302319,1
-12.683718001565573,-13.147440222405065,0
-17.648081089504043,16.468934638676355,1
-14.611894748096777,15.488119242805546,1
-15.251138635253742,-15.083302071582477,0
-5.904959748488521,16.258966828342842,0
-17.81710275442127,14.07282682127272,1
13.253879895855086,2.884397572257535,1
-1.923384843445377,21.620327602587686,0
-0.8678735008549694,16.650196620217507,0
-6.310323604354571,16.430188243096136,0
11.410101603884975,6.851572858853823,1
-6.243269995386376,18.751579306808846,0
-5.802611552369815,15.101542360132406,0
-12.986081922492156,-11.041623987822282,0
-15.770303004613313,16.225196233797227,1
-15.401012227121914,-14.613827576422409,0
-10.412168531988645,17.919982523361018,0
-14.787055635600227,-16.158121982539644,0
10.51753026850251,7.223058832423346,1
7.653728927935943,5.592899199236875,1
-7.71013709305193,16.390056536953647,0
10.262616577896603,5.085860082278758,1
-3.7489523089819605,20.24797194030909,0
-4.323042279028828,17.05411512816954,0
8.071796420517744,3.4872420571607696,1
-15.19967842431612,-16.011529122153064,0
-18.14445111417921,14.254859409643531,1
10.30007261028657,6.491479693738603,1
-13.039776432048964,-14.757486978128796,0
-3.601966399592386,18.495004518923647,0
-17.400774937906572,-15.171766152742624,0
-0.8933454076192104,15.893506427888097,0
-3.368198716770231,16.29431182497484,0
-14.934966992118541,-13.298997489019465,0
-16.083794779987798,17.975018390613606,1
13.075291705948157,2.0505539333434912,1
-2.9830723124184955,18.57156287804794,0
-15.137428988072335,12.156744679077235,1
-8.214643949872995,18.952917588560528,0
-15.560315325623817,15.58806552575452,1
-15.143994977359444,16.06691132729188,1
-2.546830862461192,15.886464897098545,0
13.647951139217115,5.087353784590496,1
-18.291147964595485,17.38523499652311,1
-15.380311641945793,-12.046268112586322,0
9.484726956772619,2.980684186267627,1
-10.60037859891282,-14.983738465561062,0
-8.774886385101166,-14.310462043061987,0
-16.839246356687283,14.619099374045259,1
-4.567779402023617,17.289518398729925,0
7.794789207379434,2.9757276971457274,1
-5.53757794883271,15.022286350160432,0
-5.273493486860569,21.050882116891337,0
-20.054537749378717,15.530567130296365,1
-3.9587868902749346,20.911709497712444,0
-14.025260710162668,-16.402003751564216,0
-5.636813400205227,16.524259445215478,0
-6.889272650194691,20.200536488746707,0
-15.731767517436001,16.392620659936625,1
6.549714081602932,5.349328931730893,1
-14.853941789780771,16.217737037017972,1
-13.980921521867815,17.02810511843276,1
-15.04793491634651,-19.238499598826838,0
-10.570898469894516,-13.553142878653542,0
-13.695735469139638,-13.608872105325121,0
-15.617446790432634,18.61198673133526,1
8.578058812303254,-0.4903561522206985,1
-14.809388295636264,10.92771974989781,1
-7.862016579589188,21.03123956030762,0
-15.871234006156227,-15.860328766198265,0
-19.119793677952078,14.924757895859166,1
12.233626524692752,1.610780265345594,1
-14.78432260359564,-15.363274366760976,0
8.019707713388414,5.410250372901156,1
11.235388771828603,-0.26495451579918505,1
-6.203183094583238,16.30059071703701,0
7.943067282762599,3.8241880251767117,1
-18.763496372825056,17.17475770919018,1
7.93478648044353,4.392881039721986,1
11.847949260352436,-0.9064447731889524,1
-6.106623250333886,17.702986444252055,0
9.641883157998368,6.5528954425135915,1
-18.329883074594445,18.617806621517992,1
-16.37480751259786,-14.450427380190273,0
-16.38284646675889,13.278165026825041,1
-15.877677799048344,-14.760741219725244,0
-16.56399294915019,-9.57803064108694,0
-3.5044180128147966,16.184241608041393,0
-18.393462664297797,12.197046053677305,1
-6.27182969528543,19.753359201162162,0
-19.528982040238436,12.22817517307929,1
-13.279999345824544,-12.294110623619897,0
-13.600107312418208,-12.242570354224675,0
10.838455680266868,3.8683003291263756,1
-4.656352128698087,15.43490836048495,0
-5.535987371439705,21.22586659740608,0
-18.275685588366976,12.17563978689859,1
-12.260689268543638,-14.9551769026007,0
-15.830565858818497,15.45923386869474,1
-21.16572129048413,13.266493364522997,1
-4.181598804328133,20.831769442289502,0
-2.816475976108358,21.94526716483783,0
-17.03903883401551,14.605203756231253,1
-6.9677585865601435,19.602741463881546,0
-14.627001308260919,-10.315908990935505,0
-16.54357353910871,13.350107430959131,1
-5.703824279159039,16.424017717953404,0
-4.866484710273325,19.513937093116088,0
-14.992805105341956,-16.456210755286232,0
-17.046711770161355,15.077011465906502,1
-18.320160921252437,14.582083759313218,1
-13.35448764110515,-16.87412135996485,0
7.922471549867996,3.3098643123962237,1
-18.657879981325326,14.08152717573867,1
10.472639947619708,2.677767672502658,1
6.346187291224849,2.9435350741101907,1
-20.357632796004893,14.007393275219894,1
-17.320505728117517,-10.754750533940717,0
-21.212768951620816,14.68613752059377,1
-9.96347979698513,-13.98784426337941,0
-6.368751796054264,17.739534914965606,0
-14.361215007088983,-15.02309324151826,0
-3.7179928901881785,17.830220528837877,0
-19.854042334224705,15.769991090649672,1
-13.57250889042815,11.235127641215936,1
-5.87699969514002,16.643730296648933,0
-15.388050757195188,-10.758533125991136,0
-7.393592084164526,18.6482136768507,0
9.700959351051486,2.969387207660745,1
-12.690524585029774,-13.578031974040067,0
-2.6469869367795065,19.466478877726775,0
-14.098959097658001,-10.486739262890614,0
-16.43239138293238,-11.086904471033927,0
-15.987417098768715,-15.022080854027474,0
-2.8850458669271926,20.36716343728799,0
-16.174773167389244,-12.141993605089135,0
12.60722333674315,4.55682562094417,1
-19.184479509923417,-14.059130572881871,0
9.39992966168653,4.722963378728363,1
-13.793266531270202,-12.750177010004359,0
-6.326546612360348,14.367306462683729,0
-17.257957798602643,14.55695759497556,1
8.095045761152095,4.193434759792629,1
-17.361962377925867,16.600059009123736,1
-13.943191314708633,-15.92404792397816,0
12.776031810697873,6.0264630076866155,1
-2.541829103238229,18.071115409868767,0
-12.120507846023727,-12.912440221663921,0
-18.629879045868318,-12.391892769333984,0
-13.247995628158828,11.9516273703786,1
-19.489086177366442,14.931005658745416,1
-2.0168756648368786,19.72901574062363,0
12.898370371922423,3.5102475770967163,1
-13.829447315871729,-15.468085003472005,0
-19.200176254637313,14.047653717668778,1
7.842092897238742,5.436349993636027,1
-12.614363769992337,-12.966125846787094,0
-18.471752906363577,11.878009792147413,1
9.174948771301263,7.354550400392446,1
-5.4713530299085535,18.763303270029,0
-17.700703571098398,14.167934113123207,1
10.02396861766993,4.724657759217322,1
-5.7456196705332125,17.91468100895451,0
-0.1268912868718477,18.287014620347097,0
-3.6256203511920697,19.939182673537665,0
-20.194785336168408,12.636415579002936,1
-16.707186217334172,14.043448844204901,1
-6.590367311375465,15.266483050089093,0
-13.345612608858907,16.756287087972044,1
-12.111048588591128,-14.088518011995442,0
-14.135659259848183,-13.967392893363455,0
-19.55358972475419,13.554230592070061,1
-18.75960152628636,14.443033270742882,1
-18.213393111546782,14.80962868108237,1
-3.37427492611652,21.822158221704537,0
-12.028214660481614,13.93863305397983,1
-18.8258592296388,13.975488595516563,1
-5.368314759496318,16.517081937410953,0
7.734438781914555,5.606722991606684,1
9.578484636998581,4.674619959990787,1
-18.990725987306668,16.63616230248065,1
-18.541930545939078,19.018507064442556,1
11.004204696230158,1.113885256296173,1
-17.28022085783038,15.29756482745657,1
-19.691045488325976,14.983506913364796,1
-16.401011093057175,-12.21741559674436,0
6.003699557584169,0.3735884371720908,1
9.397726115635397,4.84008436948686,1
-5.069503388088391,20.37403029491537,0
-18.045233516937444,14.235366111154718,1
-17.759151771230428,18.965288140203988,1
6.9018308333862795,3.8465790596252285,1
-1.7535726382422299,15.168289500475378,0
-7.153636104870689,17.743813286354055,0
-8.470008703686695,16.673442951725335,0
-6.372239246717418,19.25192483407838,0
-5.5364795377469065,17.635872558226687,0
9.901977654742593,0.1670407836891581,1
-19.456345055154305,12.725486714507626,1
-14.102601690152106,-11.563249434448256,0
-4.3661292016212645,15.526345103626037,0
-13.437954501596307,-12.435693222232654,0
-3.5447074519206336,17.465917142160215,0
-14.110844313141733,14.152365056947092,1
-13.321935768787945,-14.652860217020583,0
-17.93441027064953,13.628858220374267,1
-14.187555003724917,-12.085910213889125,0
-7.519210714044935,19.237602909107377,0
-7.3203824009501055,18.779968293087986,0
-2.861033579242909,17.95155531739523,0
-17.08478903257983,14.91790350043732,1
-2.6159674017776107,17.21242151035354,0
-11.272442787928217,-11.304158767335624,0
-14.257201692863891,-13.131960193650562,0
-17.966389023564208,15.458694004345034,1
8.8883606101624,6.066518847698795,1
-4.969374897587615,19.024568838887543,0
-17.16840013912915,16.04114778867686,1
-15.837476719038019,-10.385123076078306,0
-4.375680815204954,18.87241376486721,0
7.715750687434129,2.42693313292089,1
-2.766294744561164,17.92578480921967,0
-17.289842778892588,14.766429592156879,1
-7.050038884062294,18.151931956092586,0
-5.512750011146694,16.664603760401047,0
11.123360676410707,4.911715142299889,1
5.898414417243298,1.9893402761482513,1
-13.263717553502676,14.806344996225256,1
9.941460281687359,6.848342244144137,1
7.635605648800348,1.5077704348370764,1
6.241065521502518,-1.7179718283396737,1
-17.343379722648343,16.76694617052216,1
-12.99438775091747,-16.384545588942927,0
-6.983370033182119,17.579305956402592,0
-3.0437262129272966,17.876670209111598,0
-14.369632073264043,-11.666395597575615,0
-14.62303018611749,18.452162241456527,1
5.242781943678927,4.2364668598002275,1
-17.663892431345392,10.950528770840576,1
14.790193159896006,3.3351181395738574,1
10.225834236776633,2.655195223810674,1
-18.541257884891102,15.11050771505819,1
-15.269499404205101,11.66847730211697,1
-13.48119700839629,-13.850464967199997,0
-8.160147550242499,15.775037318577033,0
8.444896908477338,4.634447211008397,1
7.552770462526334,3.883932390003296,1
6.241936022276067,-1.3151209057766629,1
-16.073137176761485,-13.115209865972083,0
7.80935560292971,7.258755871996055,1
-3.5964753096985174,18.917098879368723,0
9.698697839751748,1.9772712669175279,1
